id,tweet,datetime
1110602445695025157,"Congress didn't believe in Ram, now Priyanka Gandhi a ""bhakt"": Union Minister Smriti Irani https://t.co/jxBLWLLBbS https://t.co/pwUmP0fFta",2019-03-26 18:00:31
1110602422601187330,"Six from Dhoni.

#CSK need 2 runs in 7 balls.  

#DCvCSK #ThisIsNewDelhi #DelhiCapitals",2019-03-26 18:00:26
1110602402023895040,All the pressure eased out! Nandri #Thala! #WhistlePodu #Yellove #DCvCSK 💛🦁,2019-03-26 18:00:21
1110602324358193152,"#OnThisDay in 2013, @MattPrior13's heroic 110* helped England cling on for a thrilling draw against New Zealand in… https://t.co/bJosNv5mFz",2019-03-26 18:00:02
1110602315378106369,"#May23WithTimesNow | TIMES NOW gets you all 2019 Lok Sabha election updates FIRST.

Tune in to India’s Election New… https://t.co/HPZGQgrMKc",2019-03-26 18:00:00
1110602314807574528,"BJP legislator puts plate saying ‘chowkidar’ on car in Cong-ruled MP, fined https://t.co/W7kzKSmkJN 

reports… https://t.co/v9XgCkLFbo",2019-03-26 18:00:00
1110602314492960768,"BJP insulted Advani by dropping him, says @MamataOfficial 

Read: https://t.co/u4yCMuiy8I via @timesofindia… https://t.co/D9coPTd4Gi",2019-03-26 18:00:00
1110602228442775552,"Match 5. 18.5: A Mishra to MS Dhoni, 6 runs, 146/3 https://t.co/Z5xBx8hq76 #DCvCSK #VIVOIPL",2019-03-26 17:59:39
1110601895192772610,"#IndiaElects #LokSabhaElections2019
Mamata Banerjee slams BJP for leaving LK Advani out of its candidates list.
(… https://t.co/ryrUl2Zbin",2019-03-26 17:58:20
1110601709133287425,RT @ndtvfeed: Global Watchdog May Grey-List Pakistan Over Terror Funding: Report https://t.co/XZx5fMlsar,2019-03-26 17:57:36
1110601417662722048,"⚡️⚡️! 11 off 12 required now! #WhistlePodu #Yellove #DCvCSK 🦁
💛",2019-03-26 17:56:26
1110601285118517248,RT @ndtvfeed: Ethiopian Crash Report Likely To Be Released This Week https://t.co/tbnLEPUbL8,2019-03-26 17:55:55
1110601252465856512,Those cut shots thankfully prevent the nailcuts! #WhistlePodu #Yellove #DCvCSK 🦁💛,2019-03-26 17:55:47
1110601213060382721,"RT @CricketNDTV: IPL 2019: FOUR! MS Dhoni smashes Keemo Paul to get a much needed boundary for his team

#IPL2019 #DCvCSK

Live Updates: ht…",2019-03-26 17:55:37
1110601069019742208,"#IndiaElects #LokSabhaElections2019
Tejasvi played an active role in PM Narendra Modi's 2014 Lok Sabha elections ca… https://t.co/kMjVfJfFqr",2019-03-26 17:55:03
1110601068180848640,"RT @ndtvfeed: Shatrughan Sinha To Join Congress On March 28, Says Party Leader https://t.co/0Tj2f6ESGN",2019-03-26 17:55:03
1110601055555862528,The Finance Ministry has sought the Election Commission's approval for announcing the government's borrowing progra… https://t.co/imVpY38CkV,2019-03-26 17:55:00
1110600966707908609,"RT @moviesndtv: The Trend Of Making Biopics Is A 'Result Of Mob Behaviour,' Says This Director
https://t.co/PUzARAiAyt https://t.co/NTNFlk3…",2019-03-26 17:54:39
