id,tweet,datetime
1111055307466330113,The Sheffield Shield final starts today - will it be a 32nd title for @VicStateCricket or will @CricketNSWBlues be… https://t.co/SPMQJQfuuX,2019-03-28 00:00:02
1111055301413953536,"#MissionShakti: How and when other countries conducted anti-satellite weapons

https://t.co/gGfYafx6Za https://t.co/gw839LXqPg",2019-03-28 00:00:00
1111055299173978118,"Facebook bans praise of white nationalism, separatism on its platform https://t.co/UO5YfrCWzp https://t.co/VC2ukqsTb2",2019-03-28 00:00:00
1111051524275351552,"Report: The research, published in the American Journal of Obstetrics &amp; Gynecology, shows that an artificial placen… https://t.co/XE9Ax45Tyq",2019-03-27 23:45:00
1111047750752313345,"Punjab has little to gain from Rahul Gandhi’s minimum income plan

https://t.co/1IbXl9vEfQ

(report by @sukhdeepkr) https://t.co/CuId7YKfqx",2019-03-27 23:30:00
1111047749011734530,"Why caste numbers can mislead poll predictions, @vijdankawoosa explains 

https://t.co/3DVoAseWU5… https://t.co/yhtAAdfmLg",2019-03-27 23:30:00
1111047748751548417,"""Just like you"": PM Modi to Shikhar Dhawan, others on #MissionShakti praise https://t.co/dx2Gieu1Nl https://t.co/hEktU0fa62",2019-03-27 23:30:00
1111043974288961536,Report: Russian authorities in annexed Crimea raided the homes of Muslim Tatars and detained at least 20 people sus… https://t.co/ixMp1lCmo0,2019-03-27 23:15:00
1111043973898854401,New Zealand mosque shooter paid cash to Austrian far right: Chancellor https://t.co/af5ga1hB5S https://t.co/eP94ela9Jx,2019-03-27 23:15:00
1111040200157876224,5 Indian expats feature in this year's Forbes' billionaires list from UAE https://t.co/om6ZKCUhGT https://t.co/dzFkLNTrBX,2019-03-27 23:00:00
1111040199952355328,"Cafe culture attracting youths in Kashmir towns
https://t.co/FwYM40ZgWK https://t.co/QuWuP9wvrR",2019-03-27 23:00:00
1111036474999406592,"China reacts with caution, Pakistan calls it Quixotic https://t.co/oSfcrI9uND via @TOIWorld https://t.co/0FwcoAQy3A",2019-03-27 22:45:12
1111036425112309760,"India's ASAT missile launch was ""surgical strike"" in space: Scientists https://t.co/ELlBlNHs3m https://t.co/WBa6sdqJC9",2019-03-27 22:45:00
1111036424126554117,Report: The world's largest maker of cryptocurrency mining chips has shelved plans for an ambitious initial public… https://t.co/R7Sq80gplI,2019-03-27 22:45:00
1111036326147776512,"Fill up vacancies in important tribunals in 14 days, orders SC https://t.co/gHlVcdHSkM https://t.co/458sNJPWtU",2019-03-27 22:44:36
1111036158589448199,PM Modi keeps nation on tenterhooks for an hour https://t.co/z05cr7cKTM https://t.co/6fzUQDXRCi,2019-03-27 22:43:56
1111035974434336769,School in Dehradun buries boy’s body to hush up murder https://t.co/2iATew0gca https://t.co/RbCvj6oy2D,2019-03-27 22:43:13
1111032650385506310,"Bangladeshi woman, 20, gives birth to twins one month after first baby https://t.co/EesiGS5OvC https://t.co/YcjHw0l0PW",2019-03-27 22:30:00
1111032650104360960,"Opinion | What the IAF-PAF dogfight reveals, @ShekharGupta writes 

https://t.co/Yx797xyG13 https://t.co/YIVVvM0fv7",2019-03-27 22:30:00
1111031592531582978,"Here's the Top News right now, from around the world. For detailed coverage and expert analysis of news that matter… https://t.co/WTlhFQvKi4",2019-03-27 22:25:48
