id,tweet,datetime
1110973366813356032,"Former Maharahstrawadi Gomantak Party (MGP) lawmaker Deepak Prabhu Pauskar takes oath as Goa cabinet minister 

(📸c… https://t.co/RktizjHaGd",2019-03-27 18:34:26
1110973077373022208,"Two other BJP candidates are already set to be elected unopposed in the state.

https://t.co/Iy97x6kItb",2019-03-27 18:33:17
1110972622035210241,Choksi claimed he had called up PNB officials as well and was given the impression that the issue could be resolved… https://t.co/WD6CxJQHcq,2019-03-27 18:31:28
1110972321265672193,"#IPL2019 | All-round Andre Russell, batsmen power KKR to 28-run win over KXIP

#KKRvKXIP #KXIPvKKR @KKRiders… https://t.co/pzkPZUEVrT",2019-03-27 18:30:16
1110972253624107009,"🎂 Happy birthday, @iamanmolpreet28 💙 

Keep smacking them long 🌟

#OneFamily #CricketMeriJaan #MumbaiIndians https://t.co/dg1knlwQ57",2019-03-27 18:30:00
1110972252504408065,"Why Indian students in US find it hard to fit in 

https://t.co/cFDJfhKEy8 via @TOIChennai",2019-03-27 18:30:00
1110972251585691648,"Delhi records 3,500 cases of swine flu this year, highest since 2010

https://t.co/MTsZO7VecF

(@AnonnaDutt reports) https://t.co/nKsT5wNUcE",2019-03-27 18:30:00
1110971881304150016,"#IPL2019 | KXIP’s error on the field to hand Andre Russell a second life is Turning Point of the match

@KKRiders… https://t.co/N0aqIMFBYT",2019-03-27 18:28:32
1110971832549720066,"The paedophile was caught in October last year by Navi Mumbai crime branch.
@divyeshas 
https://t.co/4steYWz0v3",2019-03-27 18:28:20
1110971329446965249,"Jharkhand tug-of-war may leadto RJD-Cong face-off in Bihar, too
https://t.co/c740TSwB1u

@subhashpathak reports… https://t.co/eZlbbKWW2t",2019-03-27 18:26:20
1110970808313077761,"Back to back Man of the Match awards for DRE RUSS 🤙🤙🕺

#VIVOIPL https://t.co/qS8qxwhhLc",2019-03-27 18:24:16
1110970452032147458,"GUESS THE MAN OF THE MATCH? 🤣

#KKRvKXIP #VIVOIPL #KKRHaiTaiyaar",2019-03-27 18:22:51
1110970242736373760,#OrangeArmy🧡! The SunRisers are complete! Let's welcome big @BillyJS94 to the camp. #ReturnOfTheRiser #SRH https://t.co/45fpj0xQP8,2019-03-27 18:22:01
1110969916130279425,Should the PM have let DRDO make the #MissionShakti announcement? Watch Cong's @drshamamohd and BJP's… https://t.co/c1x0yX9yqN,2019-03-27 18:20:43
1110969788023615490,"Even though we couldn't sail through to victory, plenty of positives for us today, especially in the second innings… https://t.co/malQOz4WlQ",2019-03-27 18:20:12
1110969735980695553,"""Going to be a great initiative and great progression for the game.""

England head coach Mark Robinson has shown hi… https://t.co/T62Rt4s7iX",2019-03-27 18:20:00
1110969734827134976,Dhoni seeks SC intervention to get Rs 75cr from Amrapali on his investment of Rs 25 crore https://t.co/iSgnfAOtRd https://t.co/WQU7wFizeq,2019-03-27 18:20:00
1110969589720977408,"Another magical night at Eden Gardens, as our #Knights display #KorboLorboJeetbo in style! 💜

#KKRvKXIP #VIVOIPL… https://t.co/EJiSX24kQj",2019-03-27 18:19:25
1110969436872163328,"‘DRDO presented tech to previous govt, but there was no reply’: VK Saraswat
https://t.co/OeulHpwiQ4 https://t.co/acwOwzlfvm",2019-03-27 18:18:49
