id,tweet,datetime
1110569866434506752,"#IndiaElects #LokSabhaElections2019
What are the new generation schemes Raghuram Rajan talked about? Listen from th… https://t.co/Du9Qj2iWNc",2019-03-26 15:51:04
1110569849825030145,Editorial | The Jet case: The bankruptcy code should have been invoked https://t.co/kFsSLXCUpL https://t.co/VX2AXuZr0Z,2019-03-26 15:51:00
1110569688201748480,"Mocked JD(S)-Congress for ticket tussle; Now double dissent for BJP.

Join @PadmajaJoshi @thenewshour at 10 PM on T… https://t.co/uJmpXgovUf",2019-03-26 15:50:21
1110569615611101184,"Match 5. 15.4: WICKET! C Ingram (2) is out, c Suresh Raina b Dwayne Bravo, 122/4 https://t.co/Z5xBx8hq76 #DCvCSK #VIVOIPL",2019-03-26 15:50:04
1110569610384818181,"#IPL2019 | @DJBravo47 strikes again! @CAIngram41 gets out for two runs | Live updates 

(via @HTSportsNews)

https://t.co/SbrICGoIgV",2019-03-26 15:50:03
1110569599223939072,"Trump doubles down on Obamacare fight, asks court to overturn law https://t.co/MnGgzeYA3t via @TOIWorld",2019-03-26 15:50:00
1110569585575489536,Double Strike! Ingram ipo Outgram! #WhistlePodu #Yellove #DCvCSK 💛🦁,2019-03-26 15:49:57
1110569571788816384,"😢 Ingram is out. Bravo gets his second. 

#DC - 122/4 in 15.4 overs.

#DCvCSK #ThisIsNewDelhi #DelhiCapitals",2019-03-26 15:49:53
1110569106451755014,"Allahabad HC Result: UPHJS 2018 part II prelims result declared, cut-off marks, mains schedule out too… https://t.co/q8bFQPVwbX",2019-03-26 15:48:03
1110568854759981057,Solli adi gilli! Game Plan set and claim the wicket! Takkar Catch running in by Shardhool! Champion Strikes! DC - 1… https://t.co/mQA1D1cXEI,2019-03-26 15:47:03
1110568700061470721,Most work that Smriti Irani ji has done in Amethi is distributed sarees and had a cricket match out there :… https://t.co/uRsq7IRsIy,2019-03-26 15:46:26
1110568611913986049,"RT @CricketNDTV: IPL 2019: WICKET! Dwayne Bravo claims a big wicket for Chennai Super Kings. Rishabh Pant departs for 25

Pant c SN Thakur…",2019-03-26 15:46:05
1110568605316345857,#IPL2019 | Shardul Thakur takes an excellent catch in the deep to dismiss @RishabPant777 for 25 runs | Live updates… https://t.co/4ouIocf1mv,2019-03-26 15:46:03
1110568563490746368,"India Today's Anti Fake News War Room (AFWA) has found these claims to be misleading. #FactCheck
https://t.co/5j14cw9oNb",2019-03-26 15:45:53
1110568545316827139,"NAHI! ☹️

@RishabPant777 is caught in the deep by Shardul Thakur. 

#DC - 120/3 in 15.2 overs.

#DCvCSK #ThisIsNewDelhi #DelhiCapitals",2019-03-26 15:45:49
1110568522323644417,"RT @Sports_NDTV: India beat hosts Malaysia 4-2 in #SultanAzlanShahCup

#SultanAzlanShahCup2019

Match Report: https://t.co/CWDLuBHShi https…",2019-03-26 15:45:43
1110568500559396866,"#IndiaElects #LokSabhaElections2019
Former RBI governor explains under what circumstances NYAY scheme can be a real… https://t.co/TZU8nFXx3G",2019-03-26 15:45:38
1110568489113260033,"Match 5. 15.2: WICKET! R Pant (25) is out, c Shardul Thakur b Dwayne Bravo, 120/3 https://t.co/Z5xBx8hq76 #DCvCSK #VIVOIPL",2019-03-26 15:45:35
1110568339858841600,"Which emoji will you use to describe @jbairstow21's debut in the 🧡 jersey?

#OrangeArmy #RiseWithUs https://t.co/Jgl8Bv6gFT",2019-03-26 15:45:00
