id,tweet,datetime
1110964161171775488,"Are parties trying to “buy” your vote with online freebies?

@akashbanerjee, Author and Political Satirist on… https://t.co/VPk7nTTZn4",2019-03-27 17:57:51
1110964116448051205,"Match 6. 17.6: P Krishna to M Singh, 4 runs, 162/4 https://t.co/xuMescCuS1 #KKRvKXIP #VIVOIPL",2019-03-27 17:57:40
1110963960411357184,"British PM Theresa May will resign before next phase of Brexit negotiations: MP
https://t.co/tnDwdo3PPb https://t.co/9bH9DgnF5f",2019-03-27 17:57:03
1110963948289970182,"The entire nation sleeps well when @Jaspritbumrah93 smiles 🤗💙

#OneFamily #CricketMeriJaan #MumbaiIndians #MIvRCB https://t.co/Y08NufUHpf",2019-03-27 17:57:00
1110963565425496064,"Match 6. 17.3: P Krishna to D Miller, 4 runs, 157/4 https://t.co/xuMescCuS1 #KKRvKXIP #VIVOIPL",2019-03-27 17:55:29
1110963542335721472,British Prime Minister Theresa May to step down before next phase of Brexit negotiations: Report… https://t.co/xJpfC0HPuV,2019-03-27 17:55:23
1110963530197405697,"Are parties trying to “buy” your vote with online freebies?

Nalini Singh, Senior Journalist on @LRC_NDTV https://t.co/yIBIQSO93x",2019-03-27 17:55:20
1110963239213400064,"RT @moviesndtv: Pics: Alia Bhatt Makes Heads Turn At Network 18 Reel Awards
https://t.co/XZphtJ6R43 https://t.co/jqR2ozDv8R",2019-03-27 17:54:11
1110963155016966144,"#ASAT #PMAddressToNation
India shot down a low earth orbit satellite. DRDO’s #MissionShakti is fully ‘Made in India… https://t.co/YxjGstIkhC",2019-03-27 17:53:51
1110963147203100674,"Facebook bans praise of white nationalism, separatism https://t.co/6mSzsjojHC via @TOIBusiness",2019-03-27 17:53:49
1110963048074735616,"#KXIP - 152/4, 17 Overs

LET'S START A WAVE OF CHANTS. 📢
KKR! KKR! KKR.....

#KKRvKXIP #VIVOIPL #KKRHaiTaiyaar",2019-03-27 17:53:26
1110962845884137472,RT @ndtvfeed: 9 Iranians Arrested With Rs 500 Crore Worth Heroin Off Gujarat Coast https://t.co/4hiARpNe1R,2019-03-27 17:52:37
1110962843250102272,"DELICATE AND DEADLY! 

Miller hangs back and uses all the pace on offer from Ferguson and at the very last moment,… https://t.co/VG6vuR9u0O",2019-03-27 17:52:37
1110962812895952896,"Are parties trying to “buy” your vote with online freebies?

Desh Ratan Nigam, Political Analyst and Lawyer on… https://t.co/mGPUhUXEHN",2019-03-27 17:52:29
1110962717282562049,"Satellite-killer test puts India in elite space club
https://t.co/eqqeZxry5z

@sudhiranjansen and Shishir Gupta rep… https://t.co/rURDrhJqf3",2019-03-27 17:52:07
1110962650815488000,RT @ndtvfeed: No BJP Offers To Congress Leader Sushilkumar Shinde: Vinod Tawde https://t.co/CsyOuB6XNC,2019-03-27 17:51:51
1110962508724989952,"RT @ndtvfeed: Pakistan Fully Re-Opens Airspace For All Domestic, International Flights https://t.co/ZhZko428h0",2019-03-27 17:51:17
1110962311445909504,"RT @ndtvfeed: ""May God Forgive You"": Shatrughan Sinha Slams PM Over LK Advani Snub https://t.co/TGpAs43q6H",2019-03-27 17:50:30
1110962279883792384,Close aide of Pulwama attack mastermind arrested by Delhi Police | Click here: https://t.co/5OV3ezYS4K https://t.co/i3adw7dIX6,2019-03-27 17:50:22
1110962251723358209,"Match 6. 16.3: L Ferguson to D Miller, 4 runs, 148/4 https://t.co/xuMescCuS1 #KKRvKXIP #VIVOIPL",2019-03-27 17:50:16
