id,tweet,datetime
1110726512829857792,"Goa BJP now has 14 legislators after 2 ally lawmakers join party https://t.co/wOLVSJxYvC

#ElectionsWithNDTV https://t.co/j5VxiooeX2",2019-03-27 02:13:31
1110726443007246336,"#JustIn | Election Commission of India (ECI) issues notice to Niti Ayog Vice Chairman, Rajiv Kumar for his comments… https://t.co/Xu0CY9v7Gn",2019-03-27 02:13:14
1110724577703968770,"RT @timesnowsports: #IPL2019: @KP24 trolls legend #SunilGavaskar for standing on a box to look taller than him

READ: https://t.co/vr8MbnDq…",2019-03-27 02:05:50
1110723725572231169,Nine of the 11 operational Common Effluent Treatment Plants (CETPs) -- which are meant to treat industrial effluent… https://t.co/eaCtoiAkG2,2019-03-27 02:02:27
1110723114059485184,"RT @htdelhi: ‘Aay pe charcha’: Delhi Congress plans talks on income scheme

https://t.co/7xlOXs42Wg

#LokSabhaElections2019 #ElectionsWithH…",2019-03-27 02:00:01
1110723109882081281,"#OnThisDay in 2016, @imvKohli hit one of his finest T20I innings with 82* off 51 to book India's place in the… https://t.co/RI80LSP96b",2019-03-27 02:00:00
1110723109848399872,"Rajan, who has also served as Chief Economist at the International Monetary Fund (IMF), said he had no idea what st… https://t.co/3e8mI5MdIB",2019-03-27 02:00:00
1110722931129122817,"RT @htdelhi: Butcher in Delhi arrested for dumping animal parts

https://t.co/bEmHVwA1ZQ https://t.co/3T7mSfzxOj",2019-03-27 01:59:17
1110722619274203136,"RT @htdelhi: Delhi records 3,500 cases of swine flu this year, highest since 2010, reports @AnonnaDutt

https://t.co/94Wx47HUgK https://t.c…",2019-03-27 01:58:03
1110722114506493952,"RT @htdelhi: Activists protest move to change ‘park’ tag to make way for 33-storey south Delhi body headquarters, reports @rishachitlangia…",2019-03-27 01:56:02
1110721726256541696,"CO2 emissions soar as key nations turn back on green goals

https://t.co/JL9pnlhEN6 https://t.co/psXZwtiC14",2019-03-27 01:54:30
1110721316078804992,"Curd-rice, jal jeera, mithai in @airindiain’s menu makeover

https://t.co/wiokZ6U0gz

@FaiHaider reports https://t.co/tmcFGBa8x8",2019-03-27 01:52:52
1110721108125216768,"RT @htdelhi: Delhi woman who killed her kids booked, police check claim of domestic abuse, reports @KarnHT

https://t.co/8VgUOZWf7U https:/…",2019-03-27 01:52:03
1110720225027215360,"RT @timesnowsports: #IPL2019 

@ChennaiIPL continue winning run with 6-wicket win over @DelhiCapitals at Feroz Shah Kotla

READ: https://t.…",2019-03-27 01:48:32
1110720224536346625,"RT @htdelhi: After Delhi woman kills kids, attempts suicide, pet dog Noddy has nowhere to go, reports @KarnHT

https://t.co/ZWVT1o5TLG http…",2019-03-27 01:48:32
1110719969841471488,IAF pilot #AbhinandanVarthaman returns to his squadron in Srinagar during sick leave: Officials… https://t.co/ekorLemi2G,2019-03-27 01:47:31
1110719252279881728,"UP minister replaces MM Joshi in BJP list; Maneka Gandhi, Varun swap seats

https://t.co/P20nouj2e1… https://t.co/Tak17PK25e",2019-03-27 01:44:40
1110717957846392832,Malayalam writer and poet Ashita passes away at the age of 63 in Thrissur. She was undergoing treatment for cancer.… https://t.co/Dp1QGhN7oj,2019-03-27 01:39:31
1110717860991516672,"‘Masterstroke by master of situation’: @ShatruganSinha on @RahulGandhi’s income plan

https://t.co/DMr9DjGfig… https://t.co/4n8I7jJvuK",2019-03-27 01:39:08
1110716528012320768,"#LokSabhaElections2019 | 28-yr-old to represent BJP in its Bengaluru south bastion

https://t.co/oNL4VE9Kez… https://t.co/pWC0nZ2waG",2019-03-27 01:33:51
